SiteID,Longitude,Latitude
DPR077,115.241476,-8.626179
DPR079,115.22767,-8.655528
DPR080,115.220646,-8.631519
DPR081,115.222812,-8.669502
DPR083,115.193673,-8.686433
DPR084,115.2054,-8.67766
DPR086,115.22364,-8.62524
DPR087,115.214457,-8.696758
DPR088,115.212339,-8.680626
DPR090,115.201994,-8.646597
DPR091,115.208273,-8.670491
DPR093,115.210509,-8.741698
DPR097,115.200208,-8.68104
DPR098,115.204184,-8.690131
DPR099,115.226075,-8.672267
DPR101,115.246138,-8.7052
DPR103,115.253242,-8.639155
DPR104,115.205824,-8.64028
DPR105,115.219165,-8.598457
DPR106,115.201457,-8.652756
DPR107,115.239925,-8.657133
DPR108,115.223694,-8.638343
DPR109,115.248563,-8.708087
DPR110,115.261182,-8.700619
DPR111,115.198483,-8.709864
DPR112,115.250741,-8.646166
DPR114,115.213202,-8.701103
DPR115,115.267776,-8.64753
DPR116,115.183627,-8.682211
DPR117,115.26443,-8.68425
DPR119,115.24722,-8.63942
DPR120,115.186234,-8.642775
DPR121,115.226312,-8.639112
DPR122,115.19199,-8.6397
DPR123,115.18774,-8.6207
DPR124,115.242114,-8.648799
DPR125,115.231739,-8.65792
DPR126,115.224586,-8.632767
DPR127,115.26247,-8.67231
DPR129,115.257884,-8.679503
DPR130,115.26618,-8.69371
DPR131,115.202002,-8.641547
DPR132,115.23188,-8.67031
DPR133,115.23806,-8.692
DPR134,115.250721,-8.690022
DPR137,115.257117,-8.674763
DPR138,115.238704,-8.674397
DPR139,115.230194,-8.684934
DPR140,115.224113,-8.675548
DPR141,115.213291,-8.647377
DPR142,115.22094,-8.660616
DPR143,115.216557,-8.636215
DPR145,115.220691,-8.628351
DPR146,115.174895,-8.661636
DPR147,115.247547,-8.634009
DPR148,115.19316,-8.682006
DPR149,115.265228,-8.698185
DPR150,115.189679,-8.667365
DPR151,115.21632,-8.71178
DPR152,115.235893,-8.605493
DPR156,115.22557,-8.645264
DPR157,115.234443,-8.693811
DPR159,115.219008,-8.675917
DPR162,115.202181,-8.707416
DPR166,115.193942,-8.665324
DPR168,115.215069,-8.670632
DPR175,115.196108,-8.615925
DPR176,115.183377,-8.686145
DPR177,115.199791,-8.677043
DPR178,115.20584,-8.634541
DPR184,115.227521,-8.668372
DPR191,115.222654,-8.630513
DPR201,115.250563,-8.634903
DPR205,115.24438,-8.61322
DPR212,115.19636,-8.661433
DPR215,115.205414,-8.709202
DPR216,115.229776,-8.664866
DPR217,115.205479,-8.692166
DPR220,115.19205,-8.665878
DPR225,115.20597,-8.668188
DPR230,115.190721,-8.657054
DPR231,115.196532,-8.680365
DPR233,115.205933,-8.676311
DPR237,115.186389,-8.696916
DPR239,115.20985,-8.693999
DPR241,115.210875,-8.683206
DPR244,115.221764,-8.636084
DPR246,115.211769,-8.669228
DPR250,115.214956,-8.686399
DPR255,115.198469,-8.684904
DPR256,115.208909,-8.679883
DPR257,115.202365,-8.683732
DPR259,115.208669,-8.685093
DPR261,115.21227,-8.692656
DPR262,115.24008,-8.620015
DPR268,115.18772,-8.635589
DPR269,115.216215,-8.644132
DPR270,115.225015,-8.648478
DPR271,115.203676,-8.649632
DPR272,115.18595,-8.654358
DPR273,115.19867,-8.66523
DPR276,115.22739,-8.660256
DPR277,115.218187,-8.692855
DPR278,115.225448,-8.692733
DPR279,115.226011,-8.683172
DPR280,115.210304,-8.677628
DPR281,115.21934,-8.70192
DPR282,115.206385,-8.685524
DPR283,115.22007,-8.706143
DPR284,115.187127,-8.675031
DPR287,115.189116,-8.679431
DPR288,115.180692,-8.663017
DPR289,115.194744,-8.72091
DPR300,115.209359,-8.66694
DPR301,115.229104,-8.702843
DPR302,115.21642,-8.666173
DPR303,115.232937,-8.705012
DPR306,115.262875,-8.688654
DPR308,115.206189,-8.623683
DPR312,115.243589,-8.651461
DPR313,115.209372,-8.670856
DPR314,115.197033,-8.700435
DPR318,115.216654,-8.668516
DPR319,115.18386,-8.66206
DPR320,115.21542,-8.672468
DPR325,115.193558,-8.62394
DPR336,115.215467,-8.680758
DPR337,115.223047,-8.685103
DPR343,115.263827,-8.677384
DPR351,115.212505,-8.676397
DPR351,115.212734,-8.674714
DPR354,115.256323,-8.7097
DPR361,115.200742,-8.615258
DPR362,115.211337,-8.655087
DPR363,115.187334,-8.66433
DPR366,115.260327,-8.68624
DPR367,115.252763,-8.685202
DPR368,115.261837,-8.648538
DPR369,115.266683,-8.642812
DPR371,115.263204,-8.656916
DPR372,115.198301,-8.620904
DPR373,115.209094,-8.6893
DPR374,115.227178,-8.645471
DPR375,115.215474,-8.652063
DPR376,115.214968,-8.61316
DPR378,115.219731,-8.709659
DPR380,115.220625,-8.65845
DPR382,115.202941,-8.680917
DPR383,115.196691,-8.657674
DPR384,115.215546,-8.675838
DPR385,115.215742,-8.683079
DPR386,115.217032,-8.690081
DPR387,115.242378,-8.695747
DPR388,115.260203,-8.675452
DPR389,115.189933,-8.631032
DPR390,115.230256,-8.650608
DPR391,115.240748,-8.667742
DPR392,115.239789,-8.688059
DPR393,115.238975,-8.677516
DPR394,115.230542,-8.678605
DPR395,115.216813,-8.678641
DPR417,115.188992,-8.654066
DPR418,115.188729,-8.658391
DPR420,115.193748,-8.657956
DPR427,115.244115,-8.644547
DPR433,115.222632,-8.694224
DPR434,115.226663,-8.690884
DPR435,115.26002,-8.681838
DPR436,115.26486,-8.690112
DPR437,115.203716,-8.628682
DPR439,115.223043,-8.61662
DPR450,115.20316,-8.60609
DPR452,115.235232,-8.673322
DPR453,115.241847,-8.671095
DPR454,115.231832,-8.69108
DPR455,115.218007,-8.684866
DPR457,115.239329,-8.651765
DPR458,115.212442,-8.688064
DPR459,115.22794,-8.66327
DPR460,115.234203,-8.600665
