SiteID,Longitude,Latitude
BLS141,101.2797,1.593411
BLS142,102.2867,1.40549
BLS144,101.33812,1.22651
BLS145,102.6697411,0.987533055
BLS147,101.36787,0.9571883
BLS148,101.08525,1.197613
BLS152,101.1938,1.253962
BLS153,102.5917053,0.94573617
BLS154,102.1022,1.484167
BLS155,102.69194,1.00806
BLS156,103.11338,0.83352
BLS157,101.17625,1.2769424
BLS158,103.02564,1.0378354
BLS159,102.693909,0.986021
BLS160,102.64711,0.988141
BLS163,102.2632,1.49645
BLS164,101.27107,1.2388806
BLS165,102.858324,0.794884
BLS166,102.94859,0.87344
BLS167,103.03464,0.8091819
BLS168,102.785,1.090393
BLS169,102.498513,1.067581
BLS170,102.581626,1.039853
BLS171,102.5468,0.99062
BLS173,102.4132004,1.10435605
BLS175,102.839,1.02455
BLS176,102.3513889,0.95625
BLS177,101.10473,1.21742
BLS178,101.1779,1.4947
BLS179,101.410433,1.23016
BLS181,100.86316,1.43417
BLS184,101.35048,1.17197
BLS185,101.2563608,0.971666944
BLS186,101.3483,1.5015
BLS188,101.55285,1.1081234
BLS189,102.71128,1.01025
BLS190,101.0997,1.32453
BLS191,101.365991,1.051552
BLS192,102.325,1.53275
BLS193,101.1837,1.272427
BLS194,101.20279,1.271225
BLS195,101.2527,1.19974
BLS196,101.27777,1.13825
BLS197,101.2999097,0.857589722
BLS201,101.28421,1.06675
BLS204,101.2209,1.376361
BLS205,102.0784,1.49725
BLS206,100.9935278,0.985082777
BLS207,101.17315,1.33196
BLS210,103.08929,0.85794
BLS212,101.190894,1.275515
BLS219,101.69506,1.7490835
BLS221,101.1793,1.26517
BLS222,101.1939,1.24803
BLS223,102.439,1.058028
BLS238,101.32102,1.34368
BLS241,101.1672,1.331056
BLS242,101.223131,1.254246
BLS253,103.07884,0.84175
BLS258,102.1546,1.339139
BLS259,101.1942,1.322167
BLS260,102.84454,0.73713
BLS261,102.1165,1.475553
BLS262,101.171303,1.283086
BLS263,101.18325,1.26054
BLS266,102.107599,1.468499
BLS267,101.193896,1.284283
BLS268,102.1561,1.345156
BLS270,101.18383,1.253992
BLS271,102.7121,1.00636
BLS272,101.196868,1.238506
BLS273,102.245,1.559972
BLS274,102.716356,1.014636
BLS275,101.2906,1.431897
BLS276,101.2454295,0.954147577
BLS277,101.1718,1.29813
BLS278,102.13976,1.2351
BLS279,102.727412,1.00244
BLS280,102.145518,1.278095
BLS281,102.7033461,1.002173888
BLS282,101.348277,1.485189
BLS288,102.15226,1.323448
BLS289,101.17703,1.432167
BLS291,102.20565,1.52048
BLS292,102.0911,1.480694
BLS293,101.251545,1.171353
BLS294,102.157,1.361
BLS295,101.1892,1.264694
BLS296,102.1201,1.471918
BLS297,102.157748,1.356855
BLS299,101.18734,1.29582
BLS301,101.454,1.04207
BLS303,102.146501,1.376996
BLS304,102.2326,1.5096
BLS306,101.166,1.313401
BLS316,101.17786,1.269392
BLS317,101.18715,1.2861
BLS318,101.140186,1.350245
BLS319,101.137483,1.397611
BLS320,102.03729,1.54129
BLS321,102.92355,0.78515
BLS322,102.70805,0.98345
BLS323,103.129057,0.866068
BLS324,102.430022,1.520083
BLS325,101.405583,1.076368
BLS338,102.6872349,1.002094746
BLS339,101.207046,1.280703
BLS344,101.25034,1.24267
BLS345,101.271188,1.18906
BLS346,101.26906,1.17685
BLS347,101.2924,1.0589
BLS348,101.241361,1.21187
BLS350,101.18881,1.24359
BLS351,101.16053,1.40539
